timestamp,signal,price,btc_amount,usd_amount,reason,regime,risk_mode,portfolio_value
2024-11-28 00:00:00,BUY,96552.01,0.01194312433722946,1153.1326604394221,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19083.736360546834
2024-11-28 01:00:00,BUY,96273.95,0.008144780691960878,784.130209098807,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19035.83405805883
2024-11-28 02:00:00,BUY,95699.79,0.005571679333749726,533.2085421871886,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,18932.245236202492
2024-11-28 03:00:00,BUY,95471.43,0.003797804313680944,362.5818086872883,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,18889.772623891487
2024-11-28 04:00:00,BUY,95742.72,0.0025751893189096364,246.55562990735604,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,18941.260081186494
2024-11-28 05:00:00,BUY,95443.43,0.001756619898687653,167.6578283370021,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,18883.68784481762
2024-11-28 06:00:00,BUY,95479.07,0.0011940556529212256,114.0073232691614,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,18890.606257841548
2024-11-28 07:00:00,BUY,95299.66,0.0008134864261113812,77.52497982302975,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,18855.565082804434
2024-11-28 08:00:00,BUY,95456.01,0.0005522647162777936,52.716986279660226,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,18886.229519704644
2024-11-28 09:00:00,BUY,94976.0,0.00037743799138907673,35.84755067016895,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,18791.82156586798
2024-12-05 03:00:00,SELL,102964.0,0.09458715728113479,9739.072062294763,Markov Exit MODERATE: UP-OVERBOUGHT→FLAT-OVERBOUGHT (67%),BULL_HIGH_VOL,MODERATE,20365.909508288198
2024-12-05 04:00:00,BUY,103339.96,0.04559048688992194,4711.319091585058,Aggressive Momentum (MODERATE),BULL_HIGH_VOL,MODERATE,20404.433911577235
2024-12-05 05:00:00,BUY,102450.01,0.02391298866270711,2449.88592762423,Aggressive Momentum (MODERATE),BULL_HIGH_VOL,MODERATE,20272.667997095337
2024-12-05 06:00:00,BUY,101904.02,0.012501378084638855,1273.9406823645998,Aggressive Momentum (MODERATE),BULL_HIGH_VOL,MODERATE,20178.772515640772
2024-12-05 07:00:00,BUY,102236.1,0.0064796011861719275,662.4491548295919,Aggressive Momentum (MODERATE),BULL_HIGH_VOL,MODERATE,20240.03273255905
2024-12-05 08:00:00,BUY,102764.0,0.00335208400326367,344.4735605113878,Aggressive Momentum (MODERATE),BULL_HIGH_VOL,MODERATE,20340.837283283112
2024-12-05 09:00:00,BUY,102698.24,0.0017441998175034123,179.12625146592165,Aggressive Momentum (MODERATE),BULL_HIGH_VOL,MODERATE,20328.05972340516
2024-12-05 10:00:00,BUY,102280.62,0.0009106871933537288,93.14565076227926,Aggressive Momentum (MODERATE),BULL_HIGH_VOL,MODERATE,20246.18525599017
2024-12-05 11:00:00,BUY,102566.91,0.00047223552309789984,48.43573839638522,Aggressive Momentum (MODERATE),BULL_HIGH_VOL,MODERATE,20302.573176656057
2024-12-11 20:00:00,SELL,101271.56,0.11845984904913277,11996.613710570193,Markov Exit AGGRESSIVE: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (64%),BULL_LOW_VOL,AGGRESSIVE,20046.82823421307
2024-12-11 21:00:00,SELL,101520.12,0.0473839396196531,4810.423236259937,Markov Exit AGGRESSIVE: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (64%),BULL_LOW_VOL,AGGRESSIVE,20066.45782093284
2024-12-11 22:00:00,BUY,101209.74,0.053305569987266606,5395.042878963057,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20056.653136146742
2024-12-11 23:00:00,BUY,101125.0,0.036278162251618076,3668.629157694878,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20049.459145450437
2024-12-12 00:00:00,BUY,100772.46,0.024755452305446516,2494.667827232517,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20006.7408071046
2024-12-12 01:00:00,BUY,100496.3,0.01687996595415066,1696.3741225181113,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19966.44119872393
2024-12-12 02:00:00,BUY,101824.76,0.011328623836798788,1153.5344033123156,Markov CONSERVATIVE: UP-NEUTRAL→FLAT-NEUTRAL (70%),SIDEWAYS,CONSERVATIVE,20182.72570367989
2024-12-12 03:00:00,BUY,101025.87,0.007764381482212176,784.4033942523746,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20043.609341892683
2024-12-12 04:00:00,BUY,100675.7,0.005298143525116931,533.3943080916146,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19979.912911532327
2024-12-12 05:00:00,BUY,100618.86,0.0036047727980847515,362.7081295022979,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19969.27248669904
2024-12-12 06:00:00,BUY,100584.37,0.0024520860255083624,246.64152806156255,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19962.691644142586
2024-12-12 07:00:00,BUY,100499.99,0.0016688184653736034,167.7162390818625,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19946.384664786452
2024-12-12 08:00:00,BUY,100980.0,0.0011294022833795454,114.0470425756665,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20039.950743500594
2024-12-12 09:00:00,BUY,100814.07,0.0007692575942172874,77.55198895145321,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20007.41939177651
2024-12-12 10:00:00,BUY,100579.44,0.0005243154315334046,52.73535248698818,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19961.23859317706
2024-12-12 11:00:00,BUY,100358.42,0.0003573196916726266,35.86003969115196,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19917.62068406263
2024-12-24 15:00:00,SELL,98300.0,0.11862333882728886,11660.674206722495,Markov Exit AGGRESSIVE: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (64%),BULL_LOW_VOL,AGGRESSIVE,19510.659595547855
2024-12-24 16:00:00,SELL,98496.23,0.04744933553091553,4673.5806658002275,Markov Exit AGGRESSIVE: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (64%),BULL_LOW_VOL,AGGRESSIVE,19526.177900733237
2024-12-24 17:00:00,SELL,98797.47,0.01897973421236621,1875.1497214542242,Markov Exit AGGRESSIVE: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (64%),BULL_LOW_VOL,AGGRESSIVE,19535.70699262346
2024-12-24 19:00:00,BUY,97581.09,0.059964428528750884,5851.394297062608,Markov CONSERVATIVE: DOWN-NEUTRAL→FLAT-NEUTRAL (79%),SIDEWAYS,CONSERVATIVE,19520.31594655597
2024-12-24 20:00:00,BUY,97298.01,0.040894445035438785,3978.9481220025727,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19499.75936068749
2024-12-24 21:00:00,BUY,98397.96,0.027497366032403,2705.6847229617492,Markov CONSERVATIVE: UP-NEUTRAL→FLAT-NEUTRAL (70%),SIDEWAYS,CONSERVATIVE,19624.616917762352
2024-12-24 22:00:00,BUY,98777.11,0.034924569283068,3449.7480217762295,Aggressive Momentum (AGGRESSIVE),BULL_LOW_VOL,AGGRESSIVE,19678.080630156473
2024-12-24 23:00:00,BUY,98663.58,0.007459147992051328,735.9462446455956,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19658.106847107614
2024-12-25 00:00:00,BUY,98418.42,0.005084855521547745,500.443446359005,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19613.14619152128
2024-12-25 01:00:00,BUY,97983.18,0.003473060820480855,340.3015435241233,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19531.11304049617
2024-12-25 02:00:00,BUY,98131.07,0.0023581221482289333,231.40504959640384,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19559.500678227534
2024-12-25 03:00:00,BUY,98029.48,0.0016051848252745461,157.3554337255546,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19539.76081152629
2024-12-25 04:00:00,BUY,98236.01,0.001089230873010591,107.00169493337714,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19580.22299940828
2024-12-25 05:00:00,BUY,98279.28,0.0007403508914055581,72.76115255469644,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19588.747343761108
2024-12-25 06:00:00,BUY,97884.38,0.00050546965447596,49.47758373719357,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19510.658270506086
2024-12-25 07:00:00,BUY,98084.33,0.00034301867526945055,33.644756941291625,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19550.29823558624
2025-01-14 09:00:00,SELL,97159.44,0.0953243550830319,9261.660958228533,Markov Exit MODERATE: UP-OVERBOUGHT→FLAT-OVERBOUGHT (67%),BULL_HIGH_VOL,MODERATE,19366.62210480969
2025-01-14 10:00:00,BUY,96697.08,0.04632937118711147,4479.914912029813,Aggressive Momentum (MODERATE),BULL_HIGH_VOL,MODERATE,19318.875088592147
2025-01-14 11:00:00,BUY,96548.04,0.016085641609127115,1553.0371695036688,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19296.579088738716
2025-01-14 12:00:00,BUY,95988.0,0.02062885351415987,1980.1223911171776,Markov AGGRESSIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),BULL_LOW_VOL,AGGRESSIVE,19203.789945499884
2025-01-14 13:00:00,BUY,96336.0,0.004384924743657592,422.4261101049978,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19268.62649284221
2025-01-14 14:00:00,BUY,96293.6,0.0029830617493935055,287.24975487139847,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19260.5409467247
2025-01-14 15:00:00,BUY,96471.65,0.0020247381827982725,195.32983331255096,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19295.025653657434
2025-01-14 16:00:00,BUY,95745.43,0.0013872650282372185,132.82428665253462,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19152.9010283073
2025-01-14 17:00:00,BUY,96527.96,0.0009356927767221388,90.32051492372355,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19307.13135856937
2025-01-14 18:00:00,BUY,96777.8,0.0006346285010418919,61.41795014813201,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19356.606574186142
2025-01-14 19:00:00,BUY,96537.8,0.00043262023891915664,41.76420610072976,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,19308.92763931441
2025-01-17 18:00:00,SELL,104835.68,0.11945690932267172,12523.34631954063,Markov Exit AGGRESSIVE: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (64%),BULL_LOW_VOL,AGGRESSIVE,20960.992803865094
2025-01-17 19:00:00,SELL,105834.93,0.04778276372906867,5057.085454472522,Markov Exit AGGRESSIVE: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (64%),BULL_LOW_VOL,AGGRESSIVE,21040.57101495888
2025-01-17 20:00:00,BUY,104692.7,0.054006992157358685,5654.137827832706,Markov CONSERVATIVE: DOWN-NEUTRAL→FLAT-NEUTRAL (79%),SIDEWAYS,CONSERVATIVE,21004.18507748271
2025-01-17 21:00:00,BUY,104604.49,0.03675572361115894,3844.8137229262393,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20996.611175645485
2025-01-17 22:00:00,BUY,104410.39,0.025040355960645702,2614.4733315898425,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20972.811042888276
2025-01-17 23:00:00,BUY,104077.48,0.01708190730099434,1777.8418654810926,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20923.65413569689
2025-01-18 00:00:00,BUY,104656.87,0.011551391404378355,1208.9324685271429,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,21019.10293401516
2025-01-18 01:00:00,BUY,104268.14,0.007884230778437758,822.0740785984572,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20950.57312123988
2025-01-18 02:00:00,BUY,104327.98,0.005358201830869828,559.0103734469508,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20961.594199737494
2025-01-18 03:00:00,BUY,103559.82,0.00367060365635945,380.1270539439265,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20816.001778533922
2025-01-18 04:00:00,BUY,103599.27,0.002495060020035566,258.48639668187,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20823.62369931432
2025-01-18 05:00:00,BUY,102829.27,0.0017093454980636504,175.7707497436716,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20672.934974558815
2025-01-18 06:00:00,BUY,103440.39,0.0011554878111509118,119.52410982569667,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20793.575555328403
2025-01-18 07:00:00,BUY,102821.75,0.0007904591653173938,81.27639468147373,Markov CONSERVATIVE: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),SIDEWAYS,CONSERVATIVE,20670.73562798928
