timestamp,signal,price,btc_amount,usd_amount,reason,portfolio_value,position_type,position_size_pct,market_regime,portfolio_heat,entry_price,entry_reason
2025-04-11 10:00:00,SELL,82706.86,0.007477415258983275,618.4335369865935,Technical: RSI overbought (67.8) or above BB upper,8014.775294341065,SELL,,STEADY_BULL,0.0009624982169996777,,
2025-04-11 11:00:00,BUY,82129.67,0.011507163545062033,945.0795445919748,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7995.260251778038,BUY,0.181104513064133,STEADY_BULL,0.0,,
2025-04-11 12:00:00,BUY,82115.52,0.009424788077354593,773.9213738617726,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),7994.619007817821,BUY,0.181104513064133,STEADY_BULL,0.007072500422604814,,
2025-04-11 13:00:00,BUY,82930.67,0.007642054746435926,633.7607202986114,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8039.242260862975,BUY,0.181104513064133,STEADY_BULL,0.014931744213314637,,
2025-04-12 13:00:00,SELL,84458.24,0.011298103119249269,954.2179047903035,Technical: RSI overbought (68.4) or above BB upper,8134.53885557434,SELL,,STEADY_BULL,0.024797268882258982,,
2025-04-12 14:00:00,SELL,84827.75,0.009251965655289268,784.8234296154642,Technical: RSI overbought (71.4) or above BB upper,8153.415766875138,SELL,,STEADY_BULL,0.015467747140775374,,
2025-04-12 20:00:00,SELL,85517.29,0.007576392920402022,647.9125905279666,Technical: RSI overbought (71.0) or above BB upper,8182.262237269191,SELL,,STEADY_BULL,0.0074518905935082895,,
2025-04-13 01:00:00,BUY,85259.77,0.011157336243475698,951.2719219314021,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8173.440123420878,BUY,0.181104513064133,STEADY_BULL,0.0003999891147899292,,
2025-04-13 02:00:00,BUY,85302.22,0.00913214549068516,778.9922837184336,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8175.368003403986,BUY,0.181104513064133,STEADY_BULL,0.007441650279871388,,
2025-04-13 03:00:00,BUY,85432.31,0.007466885368016969,637.9132654948897,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8182.464082114342,BUY,0.181104513064133,STEADY_BULL,0.01347704618956543,,
2025-04-13 04:00:00,BUY,84619.98,0.006173297301302679,522.3842941702867,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8132.0879711960315,BUY,0.181104513064133,STEADY_BULL,0.01544982778110049,,
2025-04-13 19:00:00,BUY,83981.31,0.003918254054587824,329.060108417097,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8088.538571224943,BUY,0.13931116389548692,SIDEWAYS,0.01669358722784056,,
2025-04-14 00:00:00,BUY,84325.74,0.0028548294680087677,240.7356074636457,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8113.374004277649,BUY,0.11841448931116388,SIDEWAYS,0.02070167564905994,,
2025-04-14 03:00:00,BUY,84566.03,0.0025096250048255225,212.2290234468253,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8131.386316507418,BUY,0.11841448931116388,SIDEWAYS,0.02364819107442601,,
2025-04-14 04:00:00,BUY,84869.31,0.0022045428673611515,187.09803201836243,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8154.88152377666,BUY,0.11841448931116388,SIDEWAYS,0.02676525684577386,,
2025-04-14 13:00:00,BUY,84376.66,0.0022998123791967543,194.05048718327564,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8115.629688583251,BUY,0.13931116389548692,SIDEWAYS,0.025493801706019066,,
2025-04-14 14:00:00,STOP_LOSS,85423.6,0.0004475446739119924,38.23087720638848,Time-based exit after 73h,8201.452284841387,STOP_LOSS,,,,82930.67,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%)
2025-04-15 13:00:00,BUY,85589.44,0.0020136020981052646,172.34307595965464,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8214.97274888896,BUY,0.13931116389548692,SIDEWAYS,0.03329738628341736,,
2025-04-16 02:00:00,STOP_LOSS,83900.0,0.011157336243475698,936.1005108276111,Time-based exit after 73h,8073.83564546943,STOP_LOSS,,,,85259.77,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%)
2025-04-16 03:00:00,STOP_LOSS,83695.66,0.00913214549068516,764.3209440589184,Time-based exit after 73h,8059.044816435851,STOP_LOSS,,,,85302.22,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%)
2025-04-16 04:00:00,STOP_LOSS,83587.99,0.007466885368016969,624.1419394729487,Time-based exit after 73h,8052.2345511873755,STOP_LOSS,,,,85432.31,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%)
2025-04-16 05:00:00,STOP_LOSS,83363.0,0.006173297301302679,514.6245829284952,Time-based exit after 73h,8039.683620383571,STOP_LOSS,,,,84619.98,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%)
2025-04-16 08:00:00,BUY,83736.79,0.006494927057658262,543.8643430924477,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8058.22775221483,BUY,0.13931116389548692,SIDEWAYS,0.0084028011683875,,
2025-04-16 13:00:00,BUY,83736.37,0.005590139248393314,468.0979684549844,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8058.204187684856,BUY,0.13931116389548692,SIDEWAYS,0.012451183870631856,,
2025-04-16 14:00:00,SELL,84605.31,0.00859496427468084,727.1796168982977,Technical: RSI overbought (57.1) or above BB upper,8111.814451557494,SELL,,SIDEWAYS,0.018818365378761796,,
2025-04-16 15:00:00,SELL,84846.58,0.007397589797934924,627.6601945976694,Technical: RSI overbought (59.8) or above BB upper,8124.6261777726795,SELL,,SIDEWAYS,0.013607862615908548,,
2025-04-16 18:00:00,BUY,84029.97,0.005984607107217519,502.88635568127495,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8087.304153690795,BUY,0.11841448931116388,SIDEWAYS,0.007820015321467423,,
2025-04-17 13:00:00,BUY,84475.14,0.006174281843945268,521.5733231667347,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8110.31419682057,BUY,0.13931116389548692,SIDEWAYS,0.012499475965431973,,
2025-04-17 14:00:00,BUY,84087.08,0.005338660070721209,448.9123364595399,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8087.860075895867,BUY,0.13931116389548692,SIDEWAYS,0.0152494517048858,,
2025-04-17 15:00:00,BUY,84531.71,0.004570756185818541,386.373836380319,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8115.961206752505,BUY,0.13931116389548692,SIDEWAYS,0.02012554849049559,,
2025-04-17 16:00:00,SELL,84934.0,0.009441384236849103,801.8945287725418,Technical: RSI overbought (57.4) or above BB upper,8143.225170087788,SELL,,SIDEWAYS,0.024582761981542516,,
2025-04-17 17:00:00,SELL,85108.66,0.00812609401002915,691.6009722276075,Technical: RSI overbought (59.3) or above BB upper,8153.413180438893,SELL,,SIDEWAYS,0.017872958503157184,,
2025-04-17 18:00:00,BUY,84899.71,0.006367610019544431,540.6082440524166,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8142.922963561153,BUY,0.13931116389548692,SIDEWAYS,0.01128437173065865,,
2025-04-17 19:00:00,BUY,84849.06,0.005483802417634078,465.29548036197895,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8140.057589436192,BUY,0.13931116389548692,SIDEWAYS,0.015131513159542203,,
2025-04-19 02:00:00,SELL,84785.8,0.008645072455996631,732.9793842396392,Technical: RSI overbought (56.7) or above BB upper,8136.131936471462,SELL,,SIDEWAYS,0.01835052742632657,,
2025-04-19 03:00:00,SELL,84883.71,0.007440717350190925,631.595693745575,Technical: RSI overbought (59.5) or above BB upper,8141.361385536318,SELL,,SIDEWAYS,0.012749727238965959,,
2025-04-19 04:00:00,SELL,85021.9,0.006404142355918485,544.4923509706658,Technical: RSI overbought (63.0) or above BB upper,8147.713987922357,SELL,,SIDEWAYS,0.007829732861918237,,
2025-04-19 05:00:00,SELL,85079.99,0.005511973830563095,468.95867838456985,Technical: RSI overbought (64.5) or above BB upper,8150.012371991976,SELL,,SIDEWAYS,0.0037566851435970466,,
2025-04-19 06:00:00,BUY,84921.98,0.008616852906925794,731.7602102248942,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8144.631508564817,BUY,0.13931116389548692,SIDEWAYS,0.00015439129760033116,,
2025-04-19 07:00:00,SELL,85217.39,0.005944518148445927,506.5763214181944,Technical: RSI overbought (65.1) or above BB upper,8157.236888185002,SELL,,SIDEWAYS,0.005857438462089996,,
2025-04-19 11:00:00,BUY,85217.4,0.008218856484529228,700.389580584721,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8157.2372554477715,BUY,0.13931116389548692,SIDEWAYS,0.0019269472159142876,,
2025-04-19 13:00:00,SELL,85472.54,0.006261358869137816,535.1742463967367,Technical: RSI overbought (68.7) or above BB upper,8168.704556826937,SELL,,SIDEWAYS,0.0074164572966480815,,
2025-04-19 15:00:00,BUY,85191.19,0.00795121232706822,677.373240085611,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8157.8208768147215,BUY,0.13931116389548692,SIDEWAYS,0.003038788389798028,,
2025-04-19 16:00:00,BUY,84845.93,0.006871367732284006,583.0075856176275,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8141.719681193303,BUY,0.13931116389548692,SIDEWAYS,0.007492824843243422,,
2025-04-20 07:00:00,BUY,84784.01,0.005918428726187145,501.7881203053381,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (93%),8138.406567706523,BUY,0.13931116389548692,SIDEWAYS,0.011644215883296082,,
