timestamp,signal,price,btc_amount,usd_amount,reason,portfolio_value,position_type,borrowed_amount,leverage,penalty,loan_repayment
2024-10-13 21:00:00,BUY,62895.11,0.014224631255685662,894.6597475357878,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),2251.659107219046,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $596.44)",596.4398316905251,3.0,,
2024-10-13 22:00:00,LIQUIDATION,62837.99,0.025358683016831984,1513.8142363336149,Forced liquidation - equity below 15%,2168.2798285790973,LIQUIDATION,,3.0,79.6744334912429,
2024-10-13 22:00:00,LIQUIDATION,62837.99,0.019009081293085667,1134.767837193899,Forced liquidation - equity below 15%,2108.5552055688922,LIQUIDATION,,3.0,59.724623010205214,
2024-10-13 22:00:00,LIQUIDATION,62837.99,0.014224631255685662,849.1548747685398,Forced liquidation - equity below 15%,2063.862843738969,LIQUIDATION,,3.0,44.69236182992316,
2024-10-13 22:00:00,BUY,62837.99,0.023151937579486106,1454.821222100372,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),2063.862843738969,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $969.88)",969.8808147335815,3.0,,
2024-10-13 23:00:00,BUY,62870.02,0.01735394987172223,1091.043175514174,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),2064.570669523073,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $727.36)",727.3621170094493,3.0,,
2024-10-14 00:00:00,BUY,62520.18,0.013086256124274592,818.1550884157498,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),2049.5394528087886,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $545.44)",545.4367256104999,3.0,,
2024-10-14 01:00:00,LIQUIDATION,62631.83,0.023151937579486106,1377.545807716536,Forced liquidation - equity below 15%,1983.0168387106094,LIQUIDATION,,3.0,72.50241093244927,
2024-10-14 01:00:00,LIQUIDATION,62631.83,0.01735394987172223,1032.5641562845171,Forced liquidation - equity below 15%,1928.6713568008975,LIQUIDATION,,3.0,54.34548190971143,
2024-10-14 01:00:00,LIQUIDATION,62631.83,0.013086256124274592,778.6353604664239,Forced liquidation - equity below 15%,1887.690548355296,LIQUIDATION,,3.0,40.98080844560126,
2024-10-14 01:00:00,BUY,62631.83,0.02112340267996273,1322.9973656729703,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1887.6905483552962,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $882.00)",881.9982437819801,3.0,,
2024-10-14 02:00:00,BUY,62614.0,0.015846006873645575,992.1818743864441,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1887.1905050939001,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $661.45)",661.4545829242961,3.0,,
2024-10-14 03:00:00,SELL,64299.99,0.009736087206590121,626.0303100228726,Markov exit: UP-OVERBOUGHT→FLAT-OVERBOUGHT (80%),1952.695942488985,SELL,,1.0,,406.52597252555154
2024-10-14 04:00:00,SELL,64137.99,0.007302065404942591,468.33979792155384,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),1947.8505114211644,SELL,,1.0,,304.8944793941637
2024-10-14 05:00:00,SELL,63941.54,0.005476549053706943,350.1789803795647,Technical: RSI overbought (66.2) or above BB upper,1943.463835937283,SELL,,1.0,,228.65432163835112
2024-10-14 06:00:00,SELL,64095.99,0.004107411790280208,263.2686250356823,Technical: RSI overbought (67.9) or above BB upper,1945.9410571360036,SELL,,1.0,,171.4543212244033
2024-10-14 07:00:00,SELL,64620.87,0.0030805588427101557,199.06839250212343,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),1952.365559664258,SELL,,1.0,,128.5907409183025
2024-10-14 08:00:00,SELL,64427.99,0.002310419132032617,148.85566073440611,Technical: RSI overbought (68.6) or above BB upper,1950.5526917964116,SELL,,1.0,,96.44305568872686
2024-10-14 09:00:00,SELL,64822.23,0.0017328143490244626,112.32489027976399,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),1953.2645817187176,SELL,,1.0,,72.33229176654514
2024-10-14 10:00:00,SELL,64860.18,0.0012996107617683468,84.29298793823209,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),1953.4484068679992,SELL,,1.0,,54.24921882490884
2024-10-14 11:00:00,SELL,64920.06,0.0009747080713262601,63.27810647298509,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),1953.6738381027703,SELL,,1.0,,40.68691411868163
2024-10-14 12:00:00,SELL,64868.05,0.000731031053494695,47.42055892964655,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),1953.5177922513408,SELL,,1.0,,30.51518558901123
2024-10-14 13:00:00,SELL,65150.01,0.0005482732901210213,35.72001033411744,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),1954.1352461663691,SELL,,1.0,,9.106325017630418
2024-10-14 14:00:00,SELL,65922.0,0.000411204967590766,27.107453873518477,Markov exit: UP-OVERBOUGHT→FLAT-OVERBOUGHT (80%),1955.4050306580907,SELL,,1.0,,0.0
2024-10-14 15:00:00,SELL,65870.0,0.0003084037256930745,20.314553411402816,Markov exit: FLAT-OVERBOUGHT→FLAT-OVERBOUGHT (73%),1955.3408826831464,SELL,,1.0,,0.0
2024-10-14 23:00:00,BUY,66083.99,0.021499880936921414,1420.7979168367056,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1955.5388686229298,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $947.20)",947.1986112244704,3.0,,
2024-10-15 00:00:00,SELL,65929.99,0.00560627302850016,369.6215247062853,Technical: RSI overbought (65.6) or above BB upper,1951.9906845762514,SELL,,1.0,,246.98992716844955
2024-10-15 01:00:00,BUY,65866.48,0.017572649703365962,1157.44858023376,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1950.8525005077254,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $771.63)",771.6323868225066,3.0000000000000004,,
2024-10-15 02:00:00,BUY,65759.99,0.013199151141826572,867.976047095004,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1947.042968889311,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $578.65)",578.650698063336,3.0,,
2024-10-15 03:00:00,LIQUIDATION,65400.0,0.015893607908421255,987.4698593502126,Forced liquidation - equity below 15%,1877.733674583029,LIQUIDATION,,3.0,51.97209786053751,
2024-10-15 03:00:00,LIQUIDATION,65400.0,0.017572649703365962,1091.788726070127,Forced liquidation - equity below 15%,1820.2711100530219,LIQUIDATION,,3.0000000000000004,57.462564530006695,
2024-10-15 03:00:00,LIQUIDATION,65400.0,0.013199151141826572,820.0632604416849,Forced liquidation - equity below 15%,1777.1098858192486,LIQUIDATION,,3.0,43.16122423377289,
2024-10-15 03:00:00,BUY,65400.0,0.019685792142640712,1287.4508061287027,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1777.1098858192486,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $858.30)",858.300537419135,3.0,,
2024-10-15 04:00:00,BUY,65599.99,0.014718351817678945,965.5237320562206,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1781.146050319417,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $643.68)",643.6824880374804,3.0,,
2024-10-15 05:00:00,BUY,65363.24,0.011077023573422252,724.0301503152563,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1772.6316271880921,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $482.69)",482.6867668768375,3.0,,
2024-10-15 06:00:00,LIQUIDATION,65564.98,0.019685792142640712,1226.1636397105756,Forced liquidation - equity below 15%,1717.2602546441599,LIQUIDATION,,3.0,64.53492840581977,
2024-10-15 06:00:00,LIQUIDATION,65564.98,0.014718351817678945,916.7580204311294,Forced liquidation - equity below 15%,1669.009832516206,LIQUIDATION,,3.0,48.25042212795418,
2024-10-15 06:00:00,LIQUIDATION,65564.98,0.011077023573422252,689.9515875984106,Forced liquidation - equity below 15%,1632.696591063658,LIQUIDATION,,3.0,36.31324145254793,
2024-10-15 06:00:00,BUY,65564.98,0.01798256255179235,1179.0263540570143,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1632.696591063658,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $786.02)",786.0175693713429,3.0,,
2024-10-15 07:00:00,BUY,65638.74,0.013470868182799637,884.2108142250579,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1634.0126266969623,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $589.47)",589.4738761500387,3.0,,
2024-10-15 08:00:00,BUY,65754.0,0.010083872445940617,663.0549488103793,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1637.6070398191496,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $442.04)",442.03663254025287,3.0,,
2024-10-15 09:00:00,LIQUIDATION,65637.99,0.01798256255179235,1121.3222979014747,Forced liquidation - equity below 15%,1573.4822476732709,LIQUIDATION,,3.0,59.01696304744604,
2024-10-15 09:00:00,LIQUIDATION,65637.99,0.013470868182799637,839.9906755202247,Forced liquidation - equity below 15%,1529.272212119575,LIQUIDATION,,3.0,44.210035553696045,
2024-10-15 09:00:00,LIQUIDATION,65637.99,0.010083872445940617,628.7908628295294,Forced liquidation - equity below 15%,1496.1779561811784,LIQUIDATION,,3.0,33.09425593839629,
2024-10-15 09:00:00,BUY,65637.99,0.016401884269218566,1076.5867156441257,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1496.1779561811786,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $717.72)",717.7244770960838,3.0,,
2024-10-15 10:00:00,BUY,65679.94,0.012292736677245928,807.386207397312,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1496.8330553874405,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $538.26)",538.257471598208,3.0,,
2024-10-15 11:00:00,BUY,65399.69,0.009257619675289468,605.4454569018319,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1488.4064992399483,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $403.63)",403.63030460122127,3.0,,
2024-10-15 12:00:00,LIQUIDATION,65802.01,0.016401884269218566,1025.3131050668646,Forced liquidation - equity below 15%,1449.9178667872268,LIQUIDATION,,3.0,53.96384763509814,
2024-10-15 12:00:00,LIQUIDATION,65802.01,0.012292736677245928,768.442442675328,Forced liquidation - equity below 15%,1409.4735276990516,LIQUIDATION,,3.0,40.44433908817516,
2024-10-15 12:00:00,LIQUIDATION,65802.01,0.009257619675289468,578.7114833271145,Forced liquidation - equity below 15%,1379.0150285765717,LIQUIDATION,,3.0,30.458499122479715,
2024-10-15 12:00:00,BUY,65802.01,0.015023867889259346,988.6007050877223,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1379.015028576572,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $659.07)",659.0671367251482,3.0,,
2024-10-15 13:00:00,SELL,67658.0,0.003987269766584639,269.7706978675835,Markov exit: UP-OVERBOUGHT→FLAT-OVERBOUGHT (80%),1408.550453119233,SELL,,1.0,,174.9135767023334
2024-10-15 14:00:00,BUY,65376.0,0.01242822485525993,812.5076281374733,Markov: DOWN-NEUTRAL→FLAT-NEUTRAL (75%),1381.205188941192,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $541.67)",541.6717520916488,3.0,,
2024-10-15 15:00:00,BUY,66022.0,0.009228799251835697,609.3037842046964,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1396.8585684741197,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $406.20)",406.20252280313093,3.0,,
2024-10-15 16:00:00,LIQUIDATION,66868.2,0.011036598122674707,701.0975780573049,Forced liquidation - equity below 15%,1388.263749990172,LIQUIDATION,,3.0,36.89987252933184,
2024-10-15 16:00:00,LIQUIDATION,66868.2,0.01242822485525993,789.5003740031674,Forced liquidation - equity below 15%,1346.711098726847,LIQUIDATION,,3.0,41.552651263324606,
2024-10-15 16:00:00,LIQUIDATION,66868.2,0.009228799251835697,586.2575344250198,Forced liquidation - equity below 15%,1315.8554390202669,LIQUIDATION,,3.0,30.855659706579992,
2024-10-15 17:00:00,BUY,66808.01,0.014077521164630206,940.4911747418264,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1315.7997505595185,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $626.99)",626.994116494551,3.0,,
2024-10-15 18:00:00,BUY,66901.15,0.010542738899071731,705.3213564976327,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1317.1344056381758,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $470.21)",470.21423766508843,2.9999999999999996,,
2024-10-15 19:00:00,BUY,66970.18,0.007897675155519406,528.9087267466625,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1318.7880886825114,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $352.61)",352.6058178311083,3.0,,
2024-10-15 20:00:00,LIQUIDATION,66469.41,0.014077521164630206,888.9382997717086,Forced liquidation - equity below 15%,1255.1095565406633,LIQUIDATION,,3.0,46.786226303774136,
2024-10-15 20:00:00,LIQUIDATION,66469.41,0.010542738899071731,665.7311526850801,Forced liquidation - equity below 15%,1220.0710748203956,LIQUIDATION,,2.9999999999999996,35.03848172026738,
2024-10-15 20:00:00,LIQUIDATION,66469.41,0.007897675155519406,498.7061175610815,Forced liquidation - equity below 15%,1193.8233844224442,LIQUIDATION,,3.0,26.247690397951658,
2024-10-15 20:00:00,BUY,66469.41,0.012776461495858614,849.2438575174396,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1193.8233844224442,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $566.16)",566.162571678293,3.0,,
2024-10-15 21:00:00,BUY,66432.0,0.009587103066973806,636.8904309452039,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1193.2541885905819,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $424.59)",424.59362063013594,3.0000000000000004,,
2024-10-15 22:00:00,BUY,66747.58,0.0071552184587737825,477.5935164944798,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1200.5045848193522,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $318.40)",318.3956776629865,3.0,,
2024-10-15 23:00:00,LIQUIDATION,67074.14,0.012776461495858614,814.1216587239385,Forced liquidation - equity below 15%,1167.466952023986,LIQUIDATION,,3.0,42.8485083538915,
2024-10-15 23:00:00,LIQUIDATION,67074.14,0.009587103066973806,610.8943586431989,Forced liquidation - equity below 15%,1135.3146173585544,LIQUIDATION,,3.0000000000000004,32.152334665431525,
2024-10-15 23:00:00,LIQUIDATION,67074.14,0.0071552184587737825,455.93361840265806,Forced liquidation - equity below 15%,1111.3181111268354,LIQUIDATION,,3.0,23.996506231718847,
2024-10-15 23:00:00,BUY,67074.14,0.011732469105521096,786.9452753293967,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1111.3181111268354,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $524.63)",524.6301835529312,3.0,,
2024-10-16 00:00:00,BUY,66874.04,0.008825092804820543,590.1696092332811,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1108.7328462839314,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $393.45)",393.4464061555208,3.0,,
2024-10-16 01:00:00,BUY,67375.99,0.006568487545500001,442.55835118073264,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1119.4243165761916,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $295.04)",295.03890078715506,3.0,,
2024-10-16 02:00:00,LIQUIDATION,67280.01,0.011732469105521096,749.8926068069428,Forced liquidation - equity below 15%,1077.1426130943864,LIQUIDATION,,3.0,39.46803193720752,
2024-10-16 02:00:00,LIQUIDATION,67280.01,0.008825092804820543,564.0647155512914,Forced liquidation - equity below 15%,1047.454996486424,LIQUIDATION,,3.0,29.68761660796271,
2024-10-16 02:00:00,LIQUIDATION,67280.01,0.006568487545500001,419.8315123588097,Forced liquidation - equity below 15%,1025.358601099118,LIQUIDATION,,3.0,22.096395387305776,
2024-10-16 02:00:00,BUY,67280.01,0.010736217011410077,722.33278788984,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1025.358601099118,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $481.56)",481.55519192656004,3.0,,
2024-10-16 03:00:00,BUY,67095.98,0.0080737098448817,541.7134742779856,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1023.1643929503978,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $361.14)",361.14231618532375,3.0000000000000004,,
2024-10-16 04:00:00,BUY,67000.0,0.006063013483513146,406.22190339538076,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),1021.1859446511437,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $270.81)",270.8146022635872,3.0,,
2024-10-16 05:00:00,LIQUIDATION,67218.74,0.010736217011410077,685.5912308798735,Forced liquidation - equity below 15%,990.6339321092318,LIQUIDATION,,3.0,36.08374899367755,
2024-10-16 05:00:00,LIQUIDATION,67218.74,0.0080737098448817,515.5693727536161,Forced liquidation - equity below 15%,963.4987019643045,LIQUIDATION,,3.0000000000000004,27.135230144927164,
2024-10-16 05:00:00,LIQUIDATION,67218.74,0.006063013483513146,387.17072061652624,Forced liquidation - equity below 15%,943.1212956160664,LIQUIDATION,,3.0,20.377406348238225,
2024-10-16 05:00:00,BUY,67218.74,0.00982906440293534,660.6973245441659,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),943.1212956160662,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $440.46)",440.4648830294439,2.9999999999999996,,
2024-10-16 06:00:00,BUY,67050.0,0.007389857696374306,495.48995854189724,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),941.2625726663915,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $330.33)",330.3266390279315,3.0,,
2024-10-16 07:00:00,BUY,66972.53,0.0055479412162310225,371.55965954226866,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),939.7798675092639,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $247.71)",247.70643969484578,3.0000000000000004,,
2024-10-16 08:00:00,LIQUIDATION,67129.82,0.00982906440293534,626.832157930584,Forced liquidation - equity below 15%,910.4133779031602,LIQUIDATION,,2.9999999999999996,32.99116620687285,
2024-10-16 08:00:00,LIQUIDATION,67129.82,0.007389857696374306,471.27582613406076,Forced liquidation - equity below 15%,885.6093870539991,LIQUIDATION,,3.0,24.803990849161096,
2024-10-16 08:00:00,LIQUIDATION,67129.82,0.0055479412162310225,353.8106804553612,Forced liquidation - equity below 15%,866.9877722931907,LIQUIDATION,,3.0000000000000004,18.621614760808484,
2024-10-16 08:00:00,BUY,67129.82,0.008992410293747376,603.6588843854086,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),866.9877722931906,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $402.44)",402.439256256939,2.9999999999999996,,
2024-10-16 09:00:00,BUY,67420.01,0.006714831106445063,452.7139803448372,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),869.8255229421839,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $301.81)",301.80932022989145,3.0,,
2024-10-16 10:00:00,SELL,67733.54,0.00415811314431791,281.6437229851829,Technical: RSI overbought (63.5) or above BB upper,874.9698709410869,SELL,,1.0,,186.08892461179687
2024-10-16 11:00:00,SELL,67894.72,0.0031185848582384323,211.73544574633806,Technical: RSI overbought (65.0) or above BB upper,876.9286690057031,SELL,,1.0,,139.56669345884765
2024-10-16 12:00:00,BUY,67832.0,0.006858239078388914,465.2080731652768,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),876.3040167829356,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $310.14)",310.13871544351787,3.0,,
2024-10-16 13:00:00,BUY,67386.0,0.005176956637853829,348.8543999984181,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),869.003702446265,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $232.57)",232.5695999989454,2.9999999999999996,,
2024-10-16 14:00:00,LIQUIDATION,67671.91,0.0017157122911910343,110.30025136760479,Forced liquidation - equity below 15%,869.2221825287984,LIQUIDATION,,2.9999999999999996,5.805276387768674,
2024-10-16 14:00:00,LIQUIDATION,67671.91,0.006714831106445063,431.6851739855232,Forced liquidation - equity below 15%,846.501910213771,LIQUIDATION,,3.0,22.72027231502754,
2024-10-16 14:00:00,LIQUIDATION,67671.91,0.006858239078388914,440.9046307876567,Forced liquidation - equity below 15%,823.2964033302101,LIQUIDATION,,3.0,23.20550688356088,
2024-10-16 14:00:00,LIQUIDATION,67671.91,0.005176956637853829,332.81781648720954,Forced liquidation - equity below 15%,805.7796761466726,LIQUIDATION,,2.9999999999999996,17.516727183537345,
2024-10-16 14:00:00,BUY,67671.91,0.008236455147790018,557.3766514802828,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),805.7796761466727,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $371.58)",371.5844343201885,3.0,,
2024-10-16 15:00:00,BUY,67749.99,0.006169810796689979,418.00461977763814,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),806.4578606098867,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $278.67)",278.6697465184254,3.0,,
2024-10-16 16:00:00,BUY,67823.88,0.004621597817312511,313.4546957696657,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),807.5256780363147,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $208.97)",208.96979717977712,3.0,,
2024-10-16 17:00:00,LIQUIDATION,67942.0,0.008236455147790018,531.6211738685919,Forced liquidation - equity below 15%,781.8165510677348,LIQUIDATION,,3.0,27.98006178255747,
2024-10-16 17:00:00,LIQUIDATION,67942.0,0.006169810796689979,398.229820891275,Forced liquidation - equity below 15%,760.8570868102992,LIQUIDATION,,3.0,20.959464257435528,
2024-10-16 17:00:00,LIQUIDATION,67942.0,0.004621597817312511,298.30056895865425,Forced liquidation - equity below 15%,745.1570568651068,LIQUIDATION,,3.0,15.70002994519233,
2024-10-16 17:00:00,BUY,67942.0,0.00753175163086155,511.72226930399546,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),745.1570568651068,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $341.15)",341.148179535997,3.0,,
2024-10-16 18:00:00,BUY,67822.74,0.005658369388563944,383.7661158645314,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),744.1143646626781,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $255.84)",255.84407724302093,3.0,,
2024-10-16 19:00:00,BUY,67728.0,0.004249052274969586,287.7798124791401,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),742.7173788647032,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $191.85)",191.85320831942673,2.9999999999999996,,
2024-10-16 20:00:00,LIQUIDATION,67630.01,0.00753175163086155,483.90381620704875,Forced liquidation - equity below 15%,715.3703463781994,LIQUIDATION,,3.0,25.468621905634148,
2024-10-16 20:00:00,LIQUIDATION,67630.01,0.005658369388563944,363.54179941565974,Forced liquidation - equity below 15%,696.2365674615859,LIQUIDATION,,3.0,19.13377891661367,
2024-10-16 20:00:00,LIQUIDATION,67630.01,0.004249052274969586,272.99527545438,Forced liquidation - equity below 15%,681.86839506925,LIQUIDATION,,2.9999999999999996,14.368172392335792,
2024-10-16 20:00:00,BUY,67630.01,0.006867842625388576,464.4722654334556,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),681.86839506925,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $309.65)",309.64817695563704,3.0,,
2024-10-16 21:00:00,BUY,67566.9,0.005155349371686729,348.33097546182006,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),681.3456106260807,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $232.22)",232.22065030788005,3.0000000000000004,,
2024-10-16 22:00:00,BUY,67790.01,0.0038531870910525055,261.20759143432025,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),684.1803419755397,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $174.14)",174.13839428954685,3.0,,
2024-10-16 23:00:00,LIQUIDATION,67620.01,0.006867842625388576,441.1834076568416,Forced liquidation - equity below 15%,658.032291557939,LIQUIDATION,,3.0,23.220179350360088,
2024-10-16 23:00:00,LIQUIDATION,67620.01,0.005155349371686729,331.17453726360276,Forced liquidation - equity below 15%,640.6020527545916,LIQUIDATION,,3.0000000000000004,17.430238803347518,
2024-10-16 23:00:00,LIQUIDATION,67620.01,0.0038531870910525055,247.52492214739922,Forced liquidation - equity below 15%,627.5744252731494,LIQUIDATION,,3.0,13.027627481442066,
2024-10-16 23:00:00,BUY,67620.01,0.006266765224823369,423.75872717020843,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),627.5744252731494,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $282.51)",282.5058181134723,3.0,,
2024-10-17 00:00:00,BUY,67709.99,0.004693515055035421,317.7978574412978,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),628.1933087279813,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $211.87)",211.86523829419855,3.0,,
2024-10-17 01:00:00,BUY,67893.98,0.0035100507475293507,238.31131525174277,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),630.3306831955026,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $158.87)",158.8742101678285,3.0,,
2024-10-17 02:00:00,LIQUIDATION,67472.01,0.006266765224823369,401.6896836210878,Forced liquidation - equity below 15%,602.6273394289791,LIQUIDATION,,3.0,21.14156229584673,
2024-10-17 02:00:00,LIQUIDATION,67472.01,0.004693515055035421,300.8468499920754,Forced liquidation - equity below 15%,586.7932946925541,LIQUIDATION,,3.0,15.834044736425023,
2024-10-17 02:00:00,LIQUIDATION,67472.01,0.0035100507475293507,224.9886701809174,Forced liquidation - equity below 15%,574.9517857356636,LIQUIDATION,,3.0,11.841508956890392,
2024-10-17 02:00:00,BUY,67472.01,0.005697094928070914,384.39444595774995,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),574.9517857356636,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $256.26)",256.2629639718333,3.0,,
2024-10-17 03:00:00,BUY,67601.4,0.004264358648578499,288.27661474601456,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),575.7830196262119,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $192.18)",192.18440983067637,3.0,,
2024-10-17 04:00:00,BUY,67260.0,0.003214002787785842,216.17382750647573,Markov: FLAT-NEUTRAL→FLAT-NEUTRAL (95%),572.0214675419088,"LEVERAGED BUY (Leverage: 3.0x, Borrowed: $144.12)",144.11588500431714,3.0,,
2024-10-17 05:00:00,LIQUIDATION,67340.82,0.005697094928070914,364.4646918704296,Forced liquidation - equity below 15%,553.9194749630266,LIQUIDATION,,3.0,19.182352203706824,
2024-10-17 05:00:00,LIQUIDATION,67340.82,0.004264358648578499,272.8071377608996,Forced liquidation - equity below 15%,539.5612045545581,LIQUIDATION,,3.0,14.3582704084684,
2024-10-17 05:00:00,LIQUIDATION,67340.82,0.003214002787785842,205.61190405119535,Forced liquidation - equity below 15%,528.739525393969,LIQUIDATION,,3.0,10.82167916058923,
